id,type,date_created,date_created_full,reply_count,retweet_count,like_count,media,full_text,link
1748576698839503142,tweet,2024-01-20,Sat Jan 20 05:22:26 +0000 2024,10,36,541,https://pbs.twimg.com/media/GEQxPN1a4AAm7EI.jpg,チェキチャありがとうございましたｏ(｡・‧̫・｡)ｏ💞💭1週間ぶりもたくさんありがとう(тロт)みんなが健康にたのしく過ごせますように！ ,https://x.com/harada_suzuka/status/1748576698839503142
1748552600666960238,tweet,2024-01-20,Sat Jan 20 03:46:41 +0000 2024,0,2,51,,"▼チェキチャをCheck
 

受付はじまってます！",https://x.com/harada_suzuka/status/1748552600666960238
1748347251402121376,tweet,2024-01-19,Fri Jan 19 14:10:42 +0000 2024,2,4,68,,"あした！13:00~チェキチャです！
既に予約もありがとうございます🫶🏻
まってるねー！",https://x.com/harada_suzuka/status/1748347251402121376
1747907994317398176,tweet,2024-01-18,Thu Jan 18 09:05:15 +0000 2024,27,44,647,https://pbs.twimg.com/media/GEHRDhbbMAA4FjA.jpg,結局前髪ぱっつんに戻ってきてしまう૮( ̳ т ̫ т ̳ )ა ,https://x.com/harada_suzuka/status/1747907994317398176
1746896690744041680,tweet,2024-01-15,Mon Jan 15 14:06:41 +0000 2024,0,3,70,,"原田珠々華【虹のコンキスタドール】さんが配信しているよ！- 
 

マイイベは最近のメイク紹介",https://x.com/harada_suzuka/status/1746896690744041680
1746886149120143786,tweet,2024-01-15,Mon Jan 15 13:24:48 +0000 2024,6,3,104,,今日久々に配信しようかなー！,https://x.com/harada_suzuka/status/1746886149120143786
1746401296012529897,tweet,2024-01-14,Sun Jan 14 05:18:10 +0000 2024,18,29,549,https://pbs.twimg.com/media/GDx2uM9boAEiEt8.jpg,"チェキチャありがとうございました♡
親知らず今が1番腫れてるんだけど微妙すぎて隠した😤😤 ",https://x.com/harada_suzuka/status/1746401296012529897
1746375026352476465,tweet,2024-01-14,Sun Jan 14 03:33:47 +0000 2024,0,4,61,,"▼チェキチャをCheck
 

受付始まりましたー！",https://x.com/harada_suzuka/status/1746375026352476465
1746144049764192555,tweet,2024-01-13,Sat Jan 13 12:15:57 +0000 2024,4,13,121,,"ずーちゃんの投稿動画を楽しみましょう！#TikTok 

今日のTikTok更新！
いいねコメント保存してね💭",https://x.com/harada_suzuka/status/1746144049764192555
1746104785831641151,reply,2024-01-13,Sat Jan 13 09:39:56 +0000 2024,4,2,51,,親知らずは痛みも腫れもないですが口が開けにくいので明日は舌っ足らずで声も低めになっていると思いますT꒳​T🌀🌀,https://x.com/harada_suzuka/status/1746104785831641151
1746102071361962479,tweet,2024-01-13,Sat Jan 13 09:29:09 +0000 2024,4,5,86,https://pbs.twimg.com/media/GDtmk-ybIAArKYX.jpg,"1月チェキチャ予定です(๑•̀ㅁ•́ฅ✨
明日と20日！今月ずっとみんなと会えないので是非オンライでお話したいです(тロт) ",https://x.com/harada_suzuka/status/1746102071361962479
1745811615751233910,tweet,2024-01-12,Fri Jan 12 14:14:59 +0000 2024,21,7,201,,親知らず抜いてきたから明後日のチェキチャまだ腫れてたらごめんなさいT꒳​T痛い期間ってなにして過ごせばいいんだろう、、お酒🙅🏻入浴🙅🏻辛いもの🙅🏻だし、最近のおすすめ韓ドラとかありますかT꒳​Tはやくラーメン食べたいラーメンラーメン、、,https://x.com/harada_suzuka/status/1745811615751233910
1745808209020170625,tweet,2024-01-12,Fri Jan 12 14:01:27 +0000 2024,4,12,143,,"ずーちゃんの投稿動画を楽しみましょう！#TikTok 

TikTok更新！いいねコメント保存してね🐰",https://x.com/harada_suzuka/status/1745808209020170625
1745455943134130683,reply,2024-01-11,Thu Jan 11 14:41:40 +0000 2024,0,1,39,,お年賀マルシェあと1枚です〜！,https://x.com/harada_suzuka/status/1745455943134130683
1745444399629365571,tweet,2024-01-11,Thu Jan 11 13:55:48 +0000 2024,22,55,817,https://pbs.twimg.com/media/GDkQa1Ra8AAMM5I.jpg,わんわんわんの日🐶💕✨💕 ,https://x.com/harada_suzuka/status/1745444399629365571
1745432895173636301,tweet,2024-01-11,Thu Jan 11 13:10:05 +0000 2024,10,3,92,,販売スタートしてます🥺,https://x.com/harada_suzuka/status/1745432895173636301
1745408185589170207,tweet,2024-01-11,Thu Jan 11 11:31:54 +0000 2024,4,5,118,,"「レベルアップ！」のdance practice動画が公開されました💃💃！！
ななちゃんパート踊らせてもらってますｏ(  ›_‹  )ｏ️🩵はじめてレベルアップ！踊れて嬉しかった〜🫶🏻",https://x.com/harada_suzuka/status/1745408185589170207
1745378913252212757,tweet,2024-01-11,Thu Jan 11 09:35:35 +0000 2024,5,3,85,,"本日22:00~
⭐️ツアー羽田マルシェ
⭐️お年賀マルシェ
販売します🫶🏻あけましておめでとうだったり羽田の感想聞かせてくれたら嬉しいです꜀(^. .^꜀  )꜆੭

",https://x.com/harada_suzuka/status/1745378913252212757
1745085101031972951,tweet,2024-01-10,Wed Jan 10 14:08:04 +0000 2024,19,8,223,,"#マイレージラブツアー ファイナルZepp Haneda✈️ありがとうございました！！
みんなとこのツアーを通して色んなところに一緒に行けたからこそ、最後のマイレージラブサマーで今までにない大っきな感情になった！🥹一緒に色んな景色見れたの本当にしあわせ！キミが大好きだよ🫵🏻🫵🏻✨💕",https://x.com/harada_suzuka/status/1745085101031972951
1744947368167084130,tweet,2024-01-10,Wed Jan 10 05:00:46 +0000 2024,19,3,168,,おはよう！今日は #マイレージラブツアー ファイナル羽田！！みんな最後まで着いてきてくれてありがとう✈️がんばるからいっぱい目に焼き付けてねーー(๑˃̵ᴗ˂̵)و ﾖｼ!,https://x.com/harada_suzuka/status/1744947368167084130
1744707071071944948,tweet,2024-01-09,Tue Jan 09 13:05:55 +0000 2024,3,13,168,,"ずーちゃんの投稿動画を楽しみましょう！#TikTok 

今日のTikTok！レアな外カメ
いいねコメント保存してね🐶",https://x.com/harada_suzuka/status/1744707071071944948
1744663085712085229,tweet,2024-01-09,Tue Jan 09 10:11:08 +0000 2024,17,4,158,,ずーの顔→🥺,https://x.com/harada_suzuka/status/1744663085712085229
1744328790275420376,tweet,2024-01-08,Mon Jan 08 12:02:46 +0000 2024,6,20,193,,"ずーちゃんの投稿動画を楽しみましょう！#TikTok 

投稿しました！いいねコメント保存してね👍🏻",https://x.com/harada_suzuka/status/1744328790275420376
1744144151279747348,tweet,2024-01-07,Sun Jan 07 23:49:04 +0000 2024,23,50,839,https://pbs.twimg.com/media/GDRx3G3b0AEjbom.jpg,新成人のみなさんおめでとうございます🌟去年(՞ ᴗ ̫ ᴗ՞) ,https://x.com/harada_suzuka/status/1744144151279747348
1743948784114290730,reply,2024-01-07,Sun Jan 07 10:52:45 +0000 2024,1,3,45,,#ずーっといっしょ でチェキツイまってます😻💕,https://x.com/harada_suzuka/status/1743948784114290730
1743948225390981331,tweet,2024-01-07,Sun Jan 07 10:50:32 +0000 2024,21,26,477,https://pbs.twimg.com/media/GDO_qUgbgAAkXLV.jpg,撮影会＆サイン会ありがとうございました❣️ ,https://x.com/harada_suzuka/status/1743948225390981331
1743882669900128647,tweet,2024-01-07,Sun Jan 07 06:30:02 +0000 2024,3,1,88,,2部ありがとうございました❣️3部はくらげです〜🪼🩵,https://x.com/harada_suzuka/status/1743882669900128647
1743870999513432356,tweet,2024-01-07,Sun Jan 07 05:43:40 +0000 2024,2,0,86,,#ずーっといっしょ 👀👀,https://x.com/harada_suzuka/status/1743870999513432356
